2.932949467710608271e+00,1.536787674961741734e+00
1.683284900574697041e+00,2.318920248906542803e+00
2.191645851642331611e+00,2.461748910171750904e+00
2.376891149795868241e+00,2.923911572865955932e+00
1.971242989399472956e+00,2.461506649866228802e+00
1.715899885073367992e+00,1.638641411546265969e+00
1.971512897337800219e+00,1.062140609468462671e+00
2.129677181218355919e+00,1.521508647613546428e+00
2.394661471762519867e+00,1.121994209444969748e+00
1.802040120487864661e+00,2.880643476648513612e+00
2.937057908539159712e+00,1.679029662202812023e+00
2.181098911048095168e+00,3.025420179430678758e+00
1.593803292301961161e+00,1.560167654838813922e+00
1.385553446215608719e+00,2.790990981542393889e+00
1.458107664995448971e+00,1.992887474218091315e+00
2.891127413995348228e+00,2.571215570910182713e+00
2.552054196828263066e+00,2.797847539497429814e+00
1.936302000530489176e+00,2.419826999576833337e+00
2.101673072333070991e+00,1.511648752322296119e+00
2.420435292411688533e+00,1.769744530096669655e+00
2.264605745263116976e+00,2.354099215962087932e+00
2.394250222231826264e+00,1.143845957133206248e+00
2.196691682391797684e+00,2.470374131921620364e+00
2.763512532183869386e+00,2.817168139990513964e+00
2.404877015396994722e+00,2.298329518756200951e+00
2.584361609467678456e+00,1.860327633910105583e+00
2.263077336986016430e+00,2.356648351760799009e+00
2.162646223639710819e+00,2.512766082769428699e+00
2.247554861218716837e+00,1.710688043254239954e+00
2.589703470639966199e+00,2.149904635907096129e+00
2.551710034229464519e+00,1.979132593133036133e+00
2.544733428067403214e+00,2.826449794372650537e+00
1.620777813558661906e+00,2.271286551194200865e+00
1.620285018782758435e+00,1.805359749264096481e+00
1.472170813851054305e+00,2.163423830454759944e+00
2.216628895622223538e+00,2.526133147692697367e+00
1.582432964056027069e+00,2.316872511689949121e+00
1.904951812793259869e+00,9.288285495131436420e-01
1.459552031442747033e+00,1.930859173364476211e+00
1.590885178695991442e+00,2.084138727984985451e+00
2.000278088227775530e+00,1.446975511024196415e+00
1.548427401355936928e+00,1.779928515923855592e+00
2.476694740904012537e+00,1.998562134957992731e+00
1.608900898589906259e+00,2.253243552077888179e+00
2.954197272208898717e+00,1.834803393045535413e+00
1.094474151749682989e+00,2.378561580143121468e+00
1.630438996604238744e+00,1.600651976528466358e+00
1.529957756561421522e+00,2.668326661358987995e+00
1.605514509652666177e+00,2.333944780017266130e+00
1.013625157564838730e+00,2.129502749787590243e+00
1.594884504680446291e+00,1.728259589715861022e+00
2.508518059360534291e+00,1.172241674031928582e+00
2.008560890068870286e+00,1.610331745091491573e+00
2.160023275367785267e+00,1.421490092405663042e+00
2.954814987700227658e+00,1.812483941761110717e+00
2.341224720575737273e+00,1.618914250518954656e+00
1.707167699775252512e+00,1.638378285405616142e+00
3.086323880607825476e+00,2.058082684077371383e+00
2.371615660082934340e+00,2.419292315394978132e+00
1.750783067095218470e+00,1.559984302170851045e+00
1.064981997633913657e+00,2.392244329120633672e+00
2.107493054588731596e+00,2.532647747411756356e+00
1.836938347451560816e+00,3.101551783051212041e+00
1.519362971508018134e+00,1.917651463971136172e+00
9.854981413949799318e-01,1.463992540894197614e+00
2.982590024397536510e+00,2.299196631895513487e+00
2.053766671517867071e+00,2.895381287737542664e+00
2.432206888888542196e+00,1.977315059272072739e+00
2.387732121500210081e+00,1.778342294592642370e+00
2.980264976033900837e+00,2.003609806240575608e+00
2.227994335643010526e+00,2.691635545017978970e+00
1.801891861460956035e+00,9.459276469235962104e-01
1.130600728669522326e+00,2.211664857925884853e+00
2.510694744921522226e+00,1.676807438519980265e+00
1.884940858644694517e+00,1.531011091236633259e+00
1.935576898339596008e+00,2.510256387923067933e+00
2.381779696353456544e+00,2.160610726139740922e+00
2.687772902638977612e+00,2.783571941570503139e+00
1.495925638458024842e+00,1.803983520738974722e+00
2.462792135867046817e+00,2.177566092071987924e+00
1.338955448652976665e+00,2.596521432488932746e+00
2.926076656627629724e+00,1.660614396331758336e+00
1.352139271255488051e+00,2.814188405301845552e+00
2.472480457750698690e+00,2.879131141874865296e+00
1.062733933951265364e+00,2.527009779490545505e+00
2.413980082285956730e+00,2.847762050827930658e+00
2.565498280872337666e+00,1.880913777771332729e+00
1.872034603412458864e+00,2.461371927388788627e+00
2.747188703983080238e+00,2.698464437695763163e+00
2.216579161784858698e+00,1.506840928654839207e+00
1.765275663046878218e+00,1.505350665309230118e+00
2.258706358093422129e+00,9.727076625557582457e-01
2.320760283462571127e+00,2.472509259194237252e+00
1.715818331934896745e+00,2.364927086203050699e+00
2.860190126649584830e+00,1.228244299510231174e+00
1.889036499493580656e+00,2.443410074163542500e+00
2.372980215715998042e+00,1.126864222393157089e+00
1.822037307563214803e+00,1.589857528165088851e+00
2.106145724650952289e+00,2.507844624638599029e+00
2.031016674728590488e+00,1.515828106683262844e+00
2.545890590191833613e+00,1.970974268563840059e+00
1.561402522214998978e+00,2.281693892960682035e+00
1.140277024846610532e+00,2.457565440334402052e+00
1.270165045143825111e+00,2.693953206702478287e+00
1.859589156755051986e+00,1.509742125124908352e+00
2.416228197662317445e+00,1.711308551766600017e+00
1.149576175846065196e+00,2.360620079938446025e+00
2.393143420091787821e+00,2.924350458929124486e+00
1.795488493648960127e+00,1.538260548433825647e+00
1.131189534822512943e+00,1.690644196030844926e+00
1.707070966026811076e+00,1.036421352605132462e+00
2.530471142933529816e+00,2.106543679915536149e+00
9.294777798482340980e-01,1.851210399301252085e+00
2.822179143699585779e+00,1.475025116420038973e+00
2.561024661754949694e+00,2.793840494230143356e+00
2.419107898848569249e+00,1.662011583356481470e+00
2.429306959407719013e+00,1.136669374831633217e+00
2.148796122372431672e+00,1.580508531926354099e+00
1.322172695313380331e+00,2.744359773689586390e+00
1.023322623323641878e+00,1.919547671762095842e+00
2.359818268381244533e+00,2.360842313659787362e+00
1.758233492284197119e+00,1.543999640757693914e+00
1.681124748098281385e+00,1.518167658775871898e+00
2.001233505143469760e+00,1.412346154305917478e+00
2.160382276631217291e+00,1.125495460515689272e+00
1.034593777144153126e+00,1.702284786252974413e+00
2.091102451501892112e+00,1.538325345714041559e+00
2.028633881587675880e+00,1.619535122409745398e+00
2.457066733683010096e+00,2.336495678519047381e+00
2.708471491817451504e+00,1.344183942371521834e+00
2.601791125278660743e+00,1.898107294797793942e+00
1.466589074407630644e+00,2.826715070093387183e+00
1.232112137154961040e+00,2.758357910714821060e+00
2.317422281616857038e+00,1.607701027368079405e+00
2.178658915769490445e+00,1.627956442075365606e+00
1.111178194494610860e+00,2.435049950664705420e+00
2.031989117680343959e+00,1.463410716395186606e+00
2.192652265997212524e+00,9.362965579683264483e-01
2.171930449029622956e+00,1.477261111099138269e+00
2.061284951174326086e+00,2.514128713409465643e+00
1.027714249716079387e+00,2.258729325399251753e+00
2.358821365772669765e+00,1.044575564368621645e+00
3.022934179981779934e+00,2.084869268525459951e+00
2.289619814551379751e+00,2.341621125779115520e+00
2.286274387291288956e+00,1.792570308767970300e+00
2.297185405738510156e+00,1.666886004376188835e+00
1.666037768225095750e+00,1.726375265802226888e+00
2.610722807777916099e+00,1.136602930708409342e+00
1.483908634524096382e+00,1.768356235362274598e+00
2.082739903674254212e+00,1.481515044371496170e+00
2.615039090017730494e+00,1.830563797387988911e+00
2.148069753694926032e+00,1.025872793865699073e+00
1.051848019238357024e+00,1.493401512349911808e+00
2.443444359298826196e+00,1.252768662318354487e+00
2.840274174026665932e+00,2.489545191714781058e+00
2.498044685914832197e+00,2.870135543587251092e+00
1.602208271204035750e+00,2.928986316656985167e+00
1.553972624081913390e+00,1.161072442891874390e+00
2.875212924569317874e+00,2.473828912659171930e+00
2.237632491686476932e+00,2.501269588639776220e+00
1.642134149059795600e+00,1.776594597281560661e+00
1.604195453400760751e+00,1.717646990506379812e+00
2.186231396744934941e+00,2.565826556969226679e+00
2.128341305987043519e+00,2.550955457768317558e+00
1.801364656619020677e+00,3.037939087681611028e+00
2.528638520726141259e+00,2.897910042217283433e+00
2.363350230049305445e+00,1.600670166863112476e+00
2.981935459013112855e+00,1.688872739980424420e+00
1.861662879028908701e+00,1.081198623061929265e+00
2.010612245601082204e+00,2.564521789783994699e+00
2.533172422513394029e+00,1.889099162348151895e+00
1.892004939098264060e+00,9.922545695213440542e-01
2.205653875185847657e+00,1.002289265421392406e+00
2.905731609432253837e+00,2.085877809722013421e+00
1.215770918192814243e+00,1.487851666442628229e+00
2.450627054378001102e+00,1.170868979587964320e+00
2.953872803992455331e+00,2.131882932120006124e+00
